Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path	Comment
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Mount		START	4253.932	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Mount		STOP	5848.100	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Mount		START	5864.280	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Attempted Right Copulation		START	6397.830	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Attempted Right Copulation		STOP	6398.330	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Courtship		STOP	6398.581	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Mount		STOP	6398.581	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Courtship		START	6444.934	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Mount		START	6485.665	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
Set #04 Focals J101 x J204	2022-02-22 10:03:52		11866.580	Media file(s)	player #1://resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0001.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0002.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0004.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0005.MP4;//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0006.MP4	2921.280;2921.280;2921.280;2921.280;210.720;23.520	100.000;100.000;100.000;100.000;100.000;100.000		Copulation right		START	6906.171	//resource.waikato.ac.nz/filer/acad/Dolomedes/Dolomedes Experiment Video/Minor Mating Trials/Set #4 J101 x J204/Focals J101 x J204/C0003.MP4	NA	NA	
